source,target,originLocation,destLocation,duplicateSize
52,133,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/ManagedPoolDataSource.java|(19394,1437,<468,0>,<495,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(256131,1435,<5979,0>,<6006,5>)",7
394,351,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobDataRemoteClient.java|(4774,159,<143,0>,<153,37>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobDataMemory.java|(5184,159,<174,0>,<184,37>)",7
46,187,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4056,451,<149,0>,<168,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3747,451,<134,0>,<153,29>)",14
132,209,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(256050,1516,<5978,0>,<6006,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(10639,1518,<279,0>,<307,5>)",8
212,163,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCacheSize.java|(1652,178,<34,0>,<39,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestTimestamp.java|(1625,178,<33,0>,<38,26>)",5
182,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(64825,319,<1892,0>,<1908,42>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(33254,319,<1177,0>,<1193,42>)",11
50,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(3420,471,<116,0>,<143,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(3270,471,<109,0>,<136,36>)",17
186,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3599,599,<127,0>,<153,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4062,599,<149,0>,<175,29>)",19
334,179,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug785429.java|(4994,158,<156,0>,<162,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16791,158,<503,0>,<509,1>)",5
290,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NullType.java|(2115,149,<57,0>,<65,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2275,149,<65,0>,<73,5>)",6
184,387,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(13433,217,<432,0>,<444,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(6461,217,<230,0>,<242,9>)",9
94,269,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceFactoryTest.java|(3761,209,<98,0>,<108,1>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(46306,209,<1576,0>,<1586,1>)",7
124,287,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSQLXMLTest.java|(2673,165,<66,0>,<73,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcClobTest.java|(2110,165,<51,0>,<58,25>)",5
2,119,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(18943,196,<613,0>,<621,31>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusDatabaseManager.java|(14768,196,<464,0>,<472,31>)",5
112,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(8695,217,<266,0>,<278,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2975,217,<101,0>,<113,9>)",9
184,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(27869,198,<855,0>,<864,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(19194,198,<584,0>,<593,9>)",7
384,143,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSqlPersistent.java|(1718,178,<36,0>,<41,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestAllTypes.java|(1625,178,<33,0>,<38,26>)",5
332,93,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(10202,5435,<250,0>,<384,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcPreparedStatement.java|(116006,5357,<2727,0>,<2859,5>)",21
178,377,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16266,319,<482,0>,<494,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestINPredicateParameterizationAndCorrelation.java|(4967,314,<153,0>,<163,34>)",6
330,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4659,290,<170,0>,<181,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4763,290,<180,0>,<191,41>)",8
218,97,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,198,<58,0>,<67,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceTest.java|(2059,198,<49,0>,<58,5>)",7
206,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(5768,116,<181,0>,<187,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12102,116,<389,0>,<395,9>)",5
280,219,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2009,234,<47,0>,<58,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,234,<58,0>,<69,32>)",8
50,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4210,451,<156,0>,<175,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4194,451,<156,0>,<175,29>)",14
222,387,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(4140,186,<116,0>,<127,23>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(3004,200,<86,0>,<97,23>)",6
278,173,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationFull.java|(12991,117,<362,0>,<369,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationMain.java|(67775,117,<1681,0>,<1688,5>)",5
162,17,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestTimestamp.java|(1599,204,<31,0>,<38,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestQuotes.java|(1599,204,<31,0>,<38,26>)",6
218,281,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,198,<58,0>,<67,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2009,198,<47,0>,<56,5>)",7
132,333,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(256131,1354,<5979,0>,<6004,88>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(71599,1356,<1747,0>,<1772,88>)",5
62,209,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10608,1419,<280,0>,<307,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDataSource.java|(10755,1402,<281,0>,<307,5>)",6
206,285,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(11146,178,<367,0>,<376,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(3752,177,<134,0>,<142,9>)",6
380,371,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobInputStream.java|(3362,522,<102,0>,<127,53>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobInputStream.java|(3080,522,<89,0>,<114,53>)",17
130,63,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSetMetaData.java|(37344,1437,<911,0>,<938,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10569,1458,<279,0>,<307,5>)",7
212,385,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCacheSize.java|(1652,178,<34,0>,<39,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSqlPersistent.java|(1718,178,<36,0>,<41,26>)",5
192,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2786,217,<89,0>,<101,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2975,217,<101,0>,<113,9>)",9
20,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/Type.java|(18207,490,<543,0>,<552,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(19607,490,<602,0>,<611,44>)",9
96,287,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceTest.java|(2059,198,<49,0>,<58,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcClobTest.java|(2084,198,<50,0>,<59,5>)",7
222,285,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12102,116,<389,0>,<395,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(3223,116,<110,0>,<116,9>)",5
294,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(5057,248,<192,0>,<202,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3960,248,<141,0>,<151,41>)",7
36,391,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4805,248,<181,0>,<191,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(4740,248,<175,0>,<185,41>)",7
286,219,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcClobTest.java|(2084,198,<50,0>,<59,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,198,<58,0>,<67,5>)",7
16,213,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestQuotes.java|(1625,178,<33,0>,<38,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCacheSize.java|(1652,178,<34,0>,<39,26>)",5
92,53,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcPreparedStatement.java|(145735,1402,<3490,0>,<3516,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/ManagedPoolDataSource.java|(19429,1402,<469,0>,<495,5>)",6
146,27,"|java+compilationUnit:///base/trunk/src/org/hsqldb/DDLParser.java|(87361,173,<3009,0>,<3017,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/Parser.java|(35472,145,<1121,0>,<1129,5>)",6
330,187,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(3121,352,<95,0>,<117,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(3094,352,<99,0>,<121,36>)",14
110,303,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1974,165,<46,0>,<53,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcSuite.java|(1986,217,<47,0>,<57,25>)",5
284,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(3223,116,<110,0>,<116,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12102,116,<389,0>,<395,9>)",5
294,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4046,599,<149,0>,<175,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(3908,599,<142,0>,<168,29>)",19
222,387,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(21942,186,<665,0>,<674,23>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(15136,186,<496,0>,<505,23>)",6
36,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4763,451,<180,0>,<199,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4194,451,<156,0>,<175,29>)",14
364,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2718,224,<83,0>,<97,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2968,224,<99,0>,<113,9>)",10
282,115,"|java+compilationUnit:///base/trunk/src/org/hsqldb/scriptio/ScriptReaderBase.java|(1599,206,<31,0>,<39,24>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/scriptio/ScriptWriterBinary.java|(1599,206,<31,0>,<39,24>)",6
222,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12001,217,<383,0>,<395,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2786,217,<89,0>,<101,9>)",9
256,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3736,451,<134,0>,<153,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4210,451,<156,0>,<175,29>)",14
382,129,"|java+compilationUnit:///base/trunk/src/org/hsqldb/Expression.java|(143887,104,<4788,0>,<4794,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/store/BaseHashMap.java|(33837,104,<1159,0>,<1165,5>)",5
112,387,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(8688,224,<264,0>,<278,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(6454,224,<228,0>,<242,9>)",10
50,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5076,248,<192,0>,<202,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4805,248,<181,0>,<191,41>)",7
134,199,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11657,173,<276,0>,<283,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcTestCase.java|(16182,165,<376,0>,<383,25>)",5
150,87,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobDataMemory.java|(1680,173,<35,0>,<41,35>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobDataID.java|(1626,173,<33,0>,<39,35>)",5
330,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(3723,341,<127,0>,<141,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3685,341,<131,0>,<145,41>)",10
188,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2076,165,<50,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1982,165,<46,0>,<53,25>)",5
386,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(12340,198,<420,0>,<429,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(19194,198,<584,0>,<593,9>)",7
390,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(4740,248,<175,0>,<185,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3960,248,<141,0>,<151,41>)",7
222,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12102,116,<389,0>,<395,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(3076,116,<107,0>,<113,9>)",5
172,279,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationMain.java|(85803,101,<2088,0>,<2095,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationFull.java|(56580,101,<1467,0>,<1474,5>)",5
364,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(1599,201,<31,0>,<38,38>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(1599,201,<31,0>,<38,38>)",6
272,333,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/BaseConnectionWrapper.java|(11896,302,<414,0>,<424,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(71634,1402,<1748,0>,<1774,5>)",6
278,173,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationFull.java|(121582,117,<3142,0>,<3149,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationMain.java|(48000,117,<1178,0>,<1185,5>)",5
50,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5034,290,<191,0>,<202,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4530,290,<169,0>,<180,41>)",8
334,109,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug785429.java|(4994,158,<156,0>,<162,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestStoredProcedure.java|(3950,158,<124,0>,<130,1>)",5
364,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(3230,216,<108,0>,<116,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(13992,216,<448,0>,<456,9>)",6
308,275,"|java+compilationUnit:///base/trunk/src/org/hsqldb/persist/ScaledRAFileInJar.java|(3518,196,<103,0>,<109,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/persist/ScaledRAFile.java|(8341,220,<232,0>,<238,13>)",5
364,207,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2826,116,<91,0>,<97,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(5768,116,<181,0>,<187,9>)",5
186,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(4586,248,<170,0>,<180,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3960,248,<141,0>,<151,41>)",7
154,25,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusConnectionDialog.java|(1834,269,<42,0>,<50,35>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ConnectionDialog.java|(1950,269,<46,0>,<54,35>)",8
36,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3102,139,<98,0>,<107,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(3389,139,<114,0>,<123,5>)",6
192,387,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2786,217,<89,0>,<101,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(6461,217,<230,0>,<242,9>)",9
222,113,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12001,217,<383,0>,<395,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(8695,217,<266,0>,<278,9>)",9
108,179,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestStoredProcedure.java|(3499,257,<106,0>,<115,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16266,319,<482,0>,<494,34>)",6
330,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4659,290,<170,0>,<181,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(5015,290,<191,0>,<202,41>)",8
30,345,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ScriptTool.java|(1683,207,<35,0>,<41,28>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/QueryTool.java|(3499,207,<72,0>,<78,28>)",6
336,229,"|java+compilationUnit:///base/trunk/src/org/hsqldb/rights/Right.java|(5439,101,<185,0>,<192,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/SqlToolHarness.java|(7247,101,<212,0>,<219,5>)",5
346,305,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2068,165,<50,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4542,165,<120,0>,<127,25>)",5
344,183,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/QueryTool.java|(8779,258,<266,0>,<273,39>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(57717,234,<1628,0>,<1635,35>)",5
178,109,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16791,158,<503,0>,<509,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestStoredProcedure.java|(3950,158,<124,0>,<130,1>)",5
152,145,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusTextField.java|(2614,170,<90,0>,<95,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusChoice.java|(3491,170,<113,0>,<118,5>)",5
186,391,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(4586,248,<170,0>,<180,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(4740,248,<175,0>,<185,41>)",7
108,179,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestStoredProcedure.java|(3950,158,<124,0>,<130,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16791,158,<503,0>,<509,1>)",5
218,303,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,198,<58,0>,<67,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcSuite.java|(1960,250,<46,0>,<58,5>)",7
66,299,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2975,217,<101,0>,<113,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/Sort.java|(5417,285,<158,0>,<171,13>)",9
386,67,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/DateTimeType.java|(6461,217,<230,0>,<242,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(2975,217,<101,0>,<113,9>)",9
280,303,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2035,165,<48,0>,<55,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/JdbcSuite.java|(1986,217,<47,0>,<57,25>)",5
130,53,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcResultSetMetaData.java|(37379,1402,<912,0>,<938,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/ManagedPoolDataSource.java|(19429,1402,<469,0>,<495,5>)",6
